zone_name,lng,lat,region1,region2,region3
아차산역 1번출구,127.089447,37.553181,서울특별시,광진구,중곡동
노량진2동,126.934731,37.511608,서울특별시,동작구,노량진동
면목역 1번출구,127.08799,37.589333,서울특별시,중랑구,면목동
장충동주민센터 옆,127.00779,37.561745,서울특별시,중구,장충동
범계역 3번출구,126.955566,37.390671,경기도,안양시　동안구,호계동
구룡공원,127.048515,37.471603,서울특별시,서초구,양재동
현암중학교 앞,127.123051,37.33135,경기도,용인시　수지구,죽전동
방어진 시외버스정류장,129.426243,35.487691,울산광역시,동구,방어동
순천동부 상설시장 앞,127.520191,34.950084,전라남도,순천시,연향동
소래포구역 2번출구,126.734329,37.400608,인천광역시,남동구,논현동
화서역 6번출구,126.9869,37.285385,경기도,수원시　팔달구,화서동
파주신세계아울렛,126.696196,37.769925,경기도,파주시,탄현면
롯데마트 대덕점 옆,127.388885,36.426544,대전광역시,유성구,관평동
현충원역(한밭대),127.321398,36.358909,대전광역시,유성구,구암동
물금신도시,129.015305,35.327888,경상남도,양산시,물금읍
공덕역 9번출구,126.953132,37.542175,서울특별시,마포구,도화동
회현역 3번출구,126.97883,37.557953,서울특별시,중구,회현동1가
유플렉스 신촌점 앞,126.937818,37.557047,서울특별시,서대문구,창천동
KNU 스타트업큐브,127.742529,37.862716,강원도,춘천시,석사동
새마을금고 연지동지점 앞,129.051157,35.170737,부산광역시,부산진구,연지동
송도역 1번출구,126.652335,37.426543,인천광역시,연수구,옥련동
불광역 1번출구,126.931137,37.610855,서울특별시,은평구,불광동
응암역 4번출구,126.916069,37.596783,서울특별시,은평구,응암동
갈현제1동주민센터 옆,126.917725,37.622524,서울특별시,은평구,갈현동
제물포역 2번출구,126.656767,37.467472,인천광역시,미추홀구,도화동
백석역사거리,126.786369,37.643742,경기도,고양시　일산동구,백석동
원주시외터미널 앞,127.92868,37.343925,강원도,원주시,단계동
정목초등학교,126.869728,37.536552,서울특별시,양천구,목동
쉐라톤그랜드인천호텔,126.644742,37.38983,인천광역시,연수구,송도동
마포구민체육센터,126.897026,37.556629,서울특별시,마포구,망원동
역촌역,126.923401,37.604923,서울특별시,은평구,녹번동
강서가로공원,126.838882,37.537415,서울특별시,강서구,화곡동
볏골공원,126.844612,37.541569,서울특별시,강서구,화곡동
화곡6-1 공영주차장,126.848747,37.553089,서울특별시,강서구,화곡동
서현 미래에셋플레이스,127.123257,37.388012,경기도,성남시　분당구,서현동
이마트 통영점,128.417379,34.885995,경상남도,통영시,광도면
서래마을,126.998756,37.497059,서울특별시,서초구,반포동
상계현대4차아파트 뒤,127.050377,37.673401,서울특별시,노원구,상계동
월계역,127.059288,37.628845,서울특별시,노원구,월계동
노원 상록수아파트1단지 앞,127.051277,37.676571,서울특별시,노원구,상계동
의정부과학도서관,127.068817,37.745158,경기도,의정부시,신곡동
전자랜드 중동점,126.769905,37.504414,경기도,부천시,중동
전자랜드 의정부점,127.048767,37.728275,경기도,의정부시,호원동
다이소 화성병점점,127.039241,37.20564,경기도,화성시,병점동
성동세무서 앞,127.062698,37.547665,서울특별시,성동구,성수2가3동
구의동 삼성쉐르빌,127.094856,37.540127,서울특별시,광진구,구의동
대림운동장,126.894157,37.49905,서울특별시,영등포구,대림3동
혜화역 2번출구,127.003929,37.580479,서울특별시,종로구,동숭동
울산 정동교차로,129.343949,35.543995,울산광역시,남구,삼산동
도원역,126.642225,37.469098,인천광역시,동구,창영동
백석 지구스페이스 주차타워,126.786312,37.643295,경기도,고양시　일산동구,백석동
스위트엠아크라시티 1차,126.619709,37.641843,경기도,김포시,구래동
스위트엠아크라시티 2차,126.62032,37.641993,경기도,김포시,구래동
첨단 골드타워,126.846699,35.21872,광주광역시,광산구,쌍암동
백석 제2공영주차장,126.789474,37.639261,경기도,고양시　일산동구,백석동
탄현 제5공영주차장,126.769002,37.6944,경기도,고양시　일산서구,탄현동
조례호수공원 앞,127.523533,34.968316,전라남도,순천시,왕지동
영무파라드오피스텔,126.915762,35.152216,광주광역시,동구,대인동
순천역 앞(KTX),127.500696,34.944699,전라남도,순천시,풍덕동
보라고등학교 옆,127.109223,37.251779,경기도,용인시　기흥구,보라동
홍익대 대학로캠퍼스,127.001115,37.576602,서울특별시,종로구,연건동
상계역 4번출구,127.073232,37.659945,서울특별시,노원구,중계동
경산시 백천동,128.73822,35.803665,경상북도,경산시,백천동
CU 천안성정퍼스타점,127.140358,36.827099,충청남도,천안시　서북구,성정동
전주 금암초등학교 옆,127.136165,35.836487,전라북도,전주시　덕진구,금암동
정자역 5번출구(푸르지오시티 2차),127.105529,37.368043,경기도,성남시　분당구,정자동
부천 스타필드시티  옆,126.8127,37.462159,경기도,부천시,옥길동
인천성지초등학교 옆,126.717196,37.527097,인천광역시,계양구,효성동
수지 동보A삼거리,127.096567,37.325135,경기도,용인시　수지구,풍덕천동
부천우체국 옆,126.760309,37.502774,경기도,부천시,중동
마산남부시외버스터미널 옆,128.561025,35.17848,경상남도,창원시　마산합포구,해운동
미사 신성주차타워,127.191565,37.561704,경기도,하남시,망월동
가람중학교 앞,126.841498,37.620653,경기도,고양시　덕양구,행신동
창1동공영주차장,127.037291,37.647089,서울특별시,도봉구,창동
SK주유소 삼산제일점,129.340131,35.544967,울산광역시,남구,삼산동
남양주나눔병원,127.201468,37.698049,경기도,남양주시,오남읍
인하대 사범대학부속고등학교 옆,126.663845,37.446244,인천광역시,미추홀구,학익동
용현시장,126.651468,37.458051,인천광역시,미추홀구,용현동
신기시장 옆,126.674917,37.446902,인천광역시,미추홀구,주안동
관교중학교 옆,126.693134,37.44417,인천광역시,미추홀구,관교동
주안역 지구대 옆,126.677325,37.46445,인천광역시,미추홀구,주안동
명지대학교 자연캠퍼스,127.188451,37.223891,경기도,용인시　처인구,남동
주만사 남광파크빌,126.839573,37.53041,서울특별시,강서구,화곡동
가산 W몰,126.887706,37.477322,서울특별시,금천구,가산동
강빛중학교 앞,127.172471,37.572931,서울특별시,강동구,강일동
서울동부지방검찰청 앞 (2),127.11999,37.479874,서울특별시,송파구,문정동
AK& 세종,127.258697,36.50118,세종특별자치시,세종시,어진동
가양아파트교차로 옆,126.856562,37.564149,서울특별시,강서구,가양동
샘내공원 옆,126.981875,37.296961,경기도,수원시　장안구,천천동
장항사거리 옆,126.770768,37.654788,경기도,고양시　일산동구,장항동
율전초등학교 옆,126.966896,37.299098,경기도,수원시　장안구,율전동
현대오일뱅크 신오류주유소,126.839391,37.494362,서울특별시,구로구,오류동
현대오일뱅크 성동셀프주유소,127.043727,37.567016,서울특별시,성동구,마장동
원주민속풍물시장,127.953291,37.348917,강원도,원주시,평원동
현대오일뱅크 서현셀프주유소,127.147675,37.369881,경기도,성남시　분당구,분당동
현대오일뱅크 분당현대주유소,127.154464,37.35971,경기도,광주시,오포읍
현대오일뱅크 새광주셀프주유소,127.268701,37.403778,경기도,광주시,쌍령동
폭스바겐 순천전시장,127.552765,34.924709,전라남도,순천시,해룡면
현대오일뱅크 암사셀프주유소,127.126512,37.548324,서울특별시,강동구,암사동
현대오일뱅크 반포셀프점,126.985813,37.498619,서울특별시,서초구,방배동
전주고속버스터미널 옆,127.130117,35.836017,전라북도,전주시　덕진구,금암동
나주역(KTX),126.715299,35.015369,전라남도,나주시,송월동
경기광주역(경강선),127.252033,37.39947,경기도,광주시,역동
정읍역(KTX),126.841906,35.574405,전라북도,정읍시,연지동
조치원역 옆,127.295158,36.601604,세종특별자치시,세종시,조치원읍
강릉역(KTX),128.902092,37.764324,강원도,강릉시,포남동
우성아파트 상가,127.135804,35.829596,전라북도,전주시　덕진구,진북동
포항 이동네거리,129.341074,36.026199,경상북도,포항시　남구,이동
농협은행 연산동지점,129.086391,35.189179,부산광역시,연제구,연산동
허심청 뒤편,129.080162,35.219404,부산광역시,동래구,온천동
김해 삼방초등학교 옆,128.908785,35.250201,경상남도,김해시,삼방동
증산역 1번출구,129.006419,35.310861,경상남도,양산시,물금읍
화북우체국 옆,126.574316,33.514657,제주특별자치도,제주시,화북1동
비산3동 주민센터 앞,126.944839,37.401752,경기도,안양시　동안구,비산동
농협 울산중앙금융센터,129.333912,35.543952,울산광역시,남구,삼산동
세정아울렛 장림점,128.97775,35.083675,부산광역시,사하구,장림동
미사 메인프라자,127.188251,37.55657,경기도,하남시,풍산동
문촌마을 8단지 동아아파트,126.757363,37.673623,경기도,고양시　일산서구,주엽동
화정역 2번출구,126.827876,37.633489,경기도,고양시　덕양구,화정동
운서역 1번출구,126.4916,37.493687,인천광역시,중구,운서동
부천역,126.779991,37.485855,경기도,부천시,심곡동
대구관광고등학교,128.631914,35.890586,대구광역시,동구,신암동
경산 더원빌딩,128.719948,35.829537,경상북도,경산시,중산동
수원정보과학고 앞,127.048938,37.274924,경기도,수원시　영통구,원천동
탑마트 죽도점,129.370293,36.033051,경상북도,포항시　북구,죽도동
광진경찰서 옆,127.082558,37.540979,서울특별시,광진구,화양동
전자랜드 양산점,129.037139,35.348836,경상남도,양산시,북부동
중동역 2번출구,129.170395,35.167027,부산광역시,해운대구,중동
상록수역 뒤,126.866101,37.303483,경기도,안산시　상록구,본오동
동백역 1번출구,127.153254,37.270193,경기도,용인시　기흥구,중동
풍덕천 공영주차장,127.100369,37.327591,경기도,용인시　수지구,풍덕천동
광주공고 옆,126.898427,35.188987,광주광역시,북구,매곡동
독바위역,126.932976,37.618828,서울특별시,은평구,불광동
상도역 2번출구 (1),126.944494,37.501752,서울특별시,동작구,상도동
역삼동 행정복지센터 옆,127.187979,37.233831,경기도,용인시　처인구,역북동
서천고등학교 앞,127.073026,37.236435,경기도,용인시　기흥구,서천동
번영사거리,129.329391,35.536793,울산광역시,남구,달동
강일리버파크 3단지,127.173935,37.566746,서울특별시,강동구,강일동
광주송정역 앞(KTX),126.790941,35.135915,광주광역시,광산구,송정동
구세군 강북종합사회복지관 앞,127.013488,37.625883,서울특별시,강북구,미아동
홈플러스 문산점 앞(스카이빌),126.784205,37.867706,경기도,파주시,문산읍
공주종합버스터미널 앞,127.135025,36.467789,충청남도,공주시,신관동
나주역 앞(KTX),126.717377,35.015729,전라남도,나주시,송월동
쏘카 비즈니스 화성시 환경지도과(화산동 행정복지센터),127.015101,37.205817,경기도,화성시,안녕동
쏘카 비즈니스 화성시 환경지도과(화성시청),126.829963,37.197663,경기도,화성시,남양읍
홍대입구역,126.917358,37.556442,서울특별시,마포구,서교동
청암대 옆,127.490278,34.930572,전라남도,순천시,덕월동
영월역,128.481581,37.182846,강원도,영월군,영월읍
방학역 3번출구,127.044869,37.666886,서울특별시,도봉구,방학동
서초성심노인복지센터 옆(거주자주차면 21-2구획),127.01079,37.4894,서울특별시,서초구,서초동
청암초등학교 옆,126.732848,37.732782,경기도,파주시,목동동
동작고등학교 옆,126.968198,37.48297,서울특별시,동작구,사당동
소노벨제주,126.672313,33.540184,제주특별자치도,제주시,조천읍
이마트 신제주점,126.480082,33.483951,제주특별자치도,제주시,노형동
이마트 제주점,126.521233,33.518428,제주특별자치도,제주시,삼도2동
운양동 주민센터 옆,126.684804,37.654688,경기도,김포시,운양동
율현초교 삼거리,127.107232,37.474884,서울특별시,강남구,자곡동
현대오일뱅크 중랑교셀프주유소,127.077974,37.594729,서울특별시,중랑구,중화동
현대오일뱅크 새한셀프주유소,127.029519,37.615727,서울특별시,강북구,미아동
현대오일뱅크 하계주유소,127.070394,37.642188,서울특별시,노원구,하계동
계명대학교 대명캠퍼스,128.580803,35.856236,대구광역시,남구,대명동
월배농협 대덕지점 건너편,128.54682,35.812396,대구광역시,달서구,상인동
월곡역사공원 뒤편,128.546705,35.818413,대구광역시,달서구,상인동
대구시 상동,128.612961,35.832741,대구광역시,수성구,상동
대구할인마트 옆,128.568436,35.836956,대구광역시,남구,대명동
을지대병원 뒤,127.3806,36.354111,대전광역시,서구,둔산동
양정1동 주민센터 뒤,129.067952,35.172651,부산광역시,부산진구,양정동
서울문백초등학교 옆,126.900967,37.447787,서울특별시,금천구,시흥동
종각역 5번출구,126.982327,37.568378,서울특별시,중구,다동
신당역 4번출구,127.018009,37.565305,서울특별시,중구,신당동
롯데슈퍼 복현점,128.616076,35.898612,대구광역시,북구,복현동
쏘카 비즈니스 기흥구보건소(8113),127.106277,37.272582,경기도,용인시　기흥구,신갈동
부산 사하우체국 옆,128.979515,35.101322,부산광역시,사하구,당리동
부산 동래경찰서 옆,129.085325,35.200167,부산광역시,동래구,수안동
재송역(동해선),129.120069,35.187563,부산광역시,해운대구,재송동
부산 당감동우체국 맞은편,129.037502,35.165665,부산광역시,부산진구,당감동
LG베스트샵 옥계점 옆,128.416196,36.13592,경상북도,구미시,옥계동
장곡중학교 앞,128.414359,36.074065,경상북도,칠곡군,석적읍
남원고속버스터미널 옆,127.394862,35.421135,전라북도,남원시,도통동
남원공용버스터미널 앞,127.386642,35.408927,전라북도,남원시,죽항동
첨단과기단지 제3야외주차장,126.570836,33.453343,제주특별자치도,제주시,영평동
이마트 울산점,129.348386,35.538038,울산광역시,남구,삼산동
이마트 연제점,129.081266,35.17587,부산광역시,연제구,연산동
이마트 금정점,129.090623,35.250195,부산광역시,금정구,구서동
여의도 파크원,126.927586,37.526737,서울특별시,영등포구,여의도동
심곡초등학교 옆,127.079651,37.307149,경기도,용인시　수지구,상현동
양평역(KTX) 1번출구(양평시장),127.491487,37.491584,경기도,양평군,양평읍
내당역 3번출구,128.565679,35.859583,대구광역시,달서구,두류동
NC백화점 해운대점 옆,129.176782,35.171294,부산광역시,해운대구,좌동
아름마을LG아파트,127.132092,37.607108,경기도,구리시,인창동
모래내우체국앞 교차로(DMC아이파크),126.914176,37.577181,서울특별시,서대문구,북가좌동
강동성심병원,127.135767,37.536168,서울특별시,강동구,길동
윗반송 송운초등학교 앞,129.157394,35.230167,부산광역시,해운대구,반송동
충북대 인문사회관,127.456573,36.631077,충청북도,청주시　서원구,사창동
충북대 의대 앞,127.460503,36.626087,충청북도,청주시　서원구,개신동
수원 정자사거리,127.000397,37.290066,경기도,수원시　장안구,정자동
사당역 7번출구,126.978531,37.476944,서울특별시,동작구,사당동
행신1동 주민센터 앞,126.834206,37.623135,경기도,고양시　덕양구,행신동
성신여대입구역 1번출구,127.018692,37.59359,서울특별시,성북구,동선동1가
금빛공원 옆,126.904436,37.451495,서울특별시,금천구,시흥동
청평터미널 옆,127.419675,37.738284,경기도,가평군,청평면
이마트24 경산베르디움점,128.743267,35.831846,경상북도,경산시,계양동
주택관리공단 전북지사 앞(서광빌딩),127.112828,35.798351,전라북도,전주시　완산구,삼천동1가
이마트24 경대원룸점,128.616886,35.891859,대구광역시,북구,복현동
이마트24 포항장성고점,129.385973,36.086457,경상북도,포항시　북구,장성동
이마트24 포항송도점,129.374448,36.03336,경상북도,포항시　남구,송도동
이마트24 포항양덕점,129.4035,36.082913,경상북도,포항시　북구,양덕동
이마트24 포항장성점,129.3836,36.083055,경상북도,포항시　북구,장성동
JTBC 스튜디오,126.756383,37.662145,경기도,고양시　일산동구,장항동
올리브영 송천점 뒤(푸른시티주차장),127.127442,35.863592,전라북도,전주시　덕진구,송천동1가
수송동 아이파크아파트 옆,126.716643,35.968098,전라북도,군산시,수송동
다산 안강E타워,127.153139,37.623535,경기도,남양주시,다산동
이마트 명일점(본관),127.155843,37.554673,서울특별시,강동구,명일동
소사역 2번출구,126.794316,37.482475,경기도,부천시,소사본동
미아사거리 베누스타,127.029561,37.609335,서울특별시,성북구,길음동
서부경기문화창조허브,126.738354,37.348768,경기도,시흥시,정왕동
웨스틴조선호텔 부산점,129.153796,35.156375,부산광역시,해운대구,우동
어반스테이 더포레스트,127.070657,37.204085,경기도,화성시,반송동
송파구청교차로,127.107346,37.515194,서울특별시,송파구,방이동
양주역 B주차장,127.044627,37.773222,경기도,양주시,남방동
동국대학교 일산병원 앞,126.808367,37.676011,경기도,고양시　일산동구,식사동
후곡마을사거리,126.764355,37.678845,경기도,고양시　일산서구,일산동
금촌역,126.776149,37.766922,경기도,파주시,금촌동
청주시청 옆,127.49183,36.640905,충청북도,청주시　상당구,수동
장안동 근린공원,127.071922,37.576851,서울특별시,동대문구,장안동
장신대역 2번출구,128.867828,35.260368,경상남도,김해시,삼계동
롯데백화점 동래점 뒤편,129.076935,35.212786,부산광역시,동래구,온천동
양주역,127.044385,37.774973,경기도,양주시,남방동
송정역 3번출구,126.813065,37.559875,서울특별시,강서구,공항동
화곡역 3번출구,126.843872,37.54393,서울특별시,강서구,화곡동
제주연동 하우스디어반,126.488677,33.489614,제주특별자치도,제주시,연동
롯데마트 시흥점,126.791972,37.443045,경기도,시흥시,대야동
롯데마트 시흥배곧점,126.731082,37.369048,경기도,시흥시,정왕동
동탄 패밀리타운,127.062827,37.209357,경기도,화성시,반송동
수원대학교 앞(와우주차장),126.977907,37.215128,경기도,화성시,봉담읍
금곡역(경춘선),127.207845,37.637574,경기도,남양주시,금곡동
대구 광장코아,128.551158,35.855904,대구광역시,서구,내당동
미사2동 행정복지센터 뒤,127.186105,37.568398,경기도,하남시,망월동
안양 일번가,126.920792,37.398739,경기도,안양시　만안구,안양동
방배1동 공영주차장,126.992566,37.485528,서울특별시,서초구,방배동
제기동역 3번출구(용두포스빌),127.036945,37.577815,서울특별시,동대문구,용두동
일동제약빌딩 뒤(거주자주차면 107구간),127.037348,37.47786,서울특별시,서초구,양재동
서초자이아파트 뒤(거주자주차면 6구간),127.020917,37.48491,서울특별시,서초구,서초동
남부터미널역 4-1번출구(거주자주차면 4구간),127.020185,37.484347,서울특별시,서초구,서초동
고양경찰서 앞,126.82988,37.627548,경기도,고양시　덕양구,화정동
이마트 미아점,127.029728,37.610856,서울특별시,성북구,길음동
이마트 창동점,127.047328,37.652022,서울특별시,도봉구,창동
영통역 아이파크,127.077471,37.251851,경기도,수원시　영통구,영통동
작전체육공원 옆,126.734286,37.531611,인천광역시,계양구,작전동
옥정호수도서관 앞,127.092857,37.822135,경기도,양주시,옥정동
대림역 9번출구,126.896908,37.493226,서울특별시,영등포구,대림동
베스트웨스턴플러스 부산송도호텔,129.017828,35.077167,부산광역시,서구,암남동
사상역 2번출구,128.985963,35.161188,부산광역시,사상구,괘법동
부전도서관 맞은편,129.062684,35.154949,부산광역시,부산진구,전포동
건대입구역 6번출구,127.066935,37.539789,서울특별시,광진구,자양동
양산 서남초등학교 앞,128.999721,35.327592,경상남도,양산시,물금읍
홈플러스 울산남구점 옆,129.319918,35.526806,울산광역시,남구,야음동
울산 명촌초등학교 뒤편,129.357757,35.554326,울산광역시,북구,명촌동
어울림공원 옆,126.959207,37.272051,경기도,수원시　권선구,금곡동
양천문화회관 서측 공영주차장,126.862555,37.516353,서울특별시,양천구,신정동
동탄호수공원,127.107265,37.170736,경기도,화성시,산척동
산본시장사거리,126.933784,37.367062,경기도,군포시,산본동
캠퍼스타운역 2번출구,126.66523,37.387901,인천광역시,연수구,송도동
길음역 7번출구(안산부인과),127.024319,37.604303,서울특별시,성북구,길음동
범박초등학교 옆,126.814127,37.472309,경기도,부천시,범박동
양재시민의숲역 2번출구(거주자주차면 16-4구획),127.039803,37.471038,서울특별시,서초구,양재동
청학주공 2단지 아파트,127.115422,37.71045,경기도,남양주시,별내면
이마트에브리데이 죽전점,127.11193,37.331102,경기도,용인시　수지구,죽전동
CU 안산부곡타운점,126.861412,37.329067,경기도,안산시　상록구,부곡동
세검정교차로,126.956123,37.597851,서울특별시,서대문구,홍은동
상림마을은평뉴타운4단지 아파트,126.927202,37.64714,서울특별시,은평구,진관동
은평뉴타운구파발10단지 아파트,126.916031,37.642567,서울특별시,은평구,진관동
거제시외버스터미널 맞은편,128.625473,34.8857,경상남도,거제시,고현동
통영 북신지구대 옆,128.423798,34.859474,경상남도,통영시,무전동
동인천역 1번출구,126.632794,37.473777,인천광역시,중구,용동
이마트트레이더스 안산점 옆,126.786049,37.330856,경기도,안산시　단원구,신길동
부산국제금융센터(부산은행)역 2번출구,129.067383,35.145077,부산광역시,남구,문현동
롯데슈퍼 연제점 옆,129.082626,35.190258,부산광역시,연제구,연산동
반림동 노블파크주상가 앞,128.669662,35.2346,경상남도,창원시　성산구,반림동
롯데마트 삼계점 뒤편,128.503357,35.233227,경상남도,창원시　마산회원구,내서읍
신월동 곰달래공영주차장,126.836334,37.529514,서울특별시,양천구,신월동
커피 광안184,129.113998,35.149826,부산광역시,수영구,광안동
개포초등학교 옆,129.025452,35.157932,부산광역시,부산진구,개금동
물금역 맞은편,128.987366,35.307911,경상남도,양산시,물금읍
농협하나로마트 들말점 옆,128.062042,35.174412,경상남도,진주시,평거동
이수역 5번출구(거주자주차면 42구간),126.986435,37.4834,서울특별시,서초구,방배동
관악역 1번출구(제2주차장),126.908535,37.418646,경기도,안양시　만안구,석수동
농협경제지주 충남지역본부,126.678252,36.656122,충청남도,홍성군,홍북읍
방이시장,127.113625,37.511536,서울특별시,송파구,방이동
양재시민의숲역(동산마을구립공영),127.044373,37.470028,서울특별시,서초구,양재동
을지로입구역,126.98513,37.567387,서울특별시,중구,수하동
신논현역 6번출구,127.024261,37.502365,서울특별시,서초구,서초동
덕성여대,127.019819,37.649916,서울특별시,도봉구,쌍문동
광주시공설운동장 앞,127.251081,37.413661,경기도,광주시,경안동
퇴계동 공영주차장,127.73024,37.857085,강원도,춘천시,퇴계동
성산 K마트,126.932795,33.462784,제주특별자치도,서귀포시,성산읍
앨리스앤트렁크,126.492979,33.485101,제주특별자치도,제주시,연동
진주고속버스터미널,128.093902,35.178653,경상남도,진주시,칠암동
진주고속버스터미널 맞은편,128.088311,35.181582,경상남도,진주시,강남동
부산시민회관 옆,129.064543,35.137459,부산광역시,동구,범일동
어반브릭스,128.625012,35.256692,경상남도,창원시　의창구,중동
태릉입구역 6번출구,127.07634,37.618205,서울특별시,노원구,공릉동
해솔마을 현진에버빌1단지아파트,126.82494,35.194399,광주광역시,광산구,수완동
미금역 7번출구,127.107754,37.350383,경기도,성남시　분당구,금곡동
화곡3-1 공영주차장,126.83474,37.541691,서울특별시,강서구,화곡동
화곡1-1 공영주차장,126.839859,37.531429,서울특별시,강서구,화곡동
증산2교 옆,126.913155,37.586262,서울특별시,서대문구,북가좌동
가람마을4단지 한양수자인아파트,126.758499,37.734293,경기도,파주시,와동동
반월당 메트로시티,128.593582,35.865509,대구광역시,중구,덕산동
안양역,126.922219,37.40213,경기도,안양시　만안구,안양동
고양동사거리,126.904,37.710148,경기도,고양시　덕양구,고양동
항동하버라인 11단지,126.82266,37.477882,서울특별시,구로구,항동
동서울대학교,127.127157,37.459475,경기도,성남시　수정구,복정동
의왕역 2번출구,126.948891,37.320566,경기도,의왕시,삼동
UNIST,129.186844,35.576492,울산광역시,울주군,언양읍
반석역 4번출구,127.313606,36.392559,대전광역시,유성구,반석동
청담사거리,127.04863,37.523766,서울특별시,강남구,청담동
와산교 앞,126.912674,37.587517,서울특별시,은평구,증산동
안양초등학교 앞,126.926888,37.395187,경기도,안양시　만안구,안양동
경전철의정부역 2번출구,127.043846,37.737343,경기도,의정부시,의정부동
쏘카 비즈니스 용인시청 징수과(8123),127.180495,37.242646,경기도,용인시　처인구,삼가동
동작상떼빌아파트,126.906847,37.487522,서울특별시,동작구,신대방동
건대하이뷰,127.072295,37.547372,서울특별시,광진구,화양동
DMC산학협력센터,126.890152,37.576145,서울특별시,마포구,상암동
용산역 제1공영,126.964256,37.532131,서울특별시,용산구,한강로3가
야탑1동 행정복지센터 앞,127.130696,37.411452,경기도,성남시　분당구,야탑동
동묘앞역 6번출구,127.015208,37.571758,서울특별시,종로구,창신동
노원역 6번출구,127.060218,37.65382,서울특별시,노원구,상계동
둔촌고등학교 옆,127.142594,37.52938,서울특별시,강동구,둔촌동
검단사거리역 2번출구,126.657188,37.601376,인천광역시,서구,왕길동
천왕초등학교 앞,126.838684,37.481594,서울특별시,구로구,천왕동
구로디지털단지 삼성IT밸리,126.894325,37.48605,서울특별시,구로구,구로동
평내호평역 1번출구,127.244576,37.654861,경기도,남양주시,호평동
진주역(KTX),128.119278,35.151764,경상남도,진주시,가좌동
인하대후문 앞,126.654976,37.451813,인천광역시,미추홀구,용현동
이마트에브리데이 일곡동점,126.897224,35.204514,광주광역시,북구,일곡동
유스퀘어,126.87767,35.160908,광주광역시,서구,광천동
동수원병원 옆,127.035599,37.277882,경기도,수원시　팔달구,우만동
서울대입구역 3번출구,126.951942,37.480831,서울특별시,관악구,봉천동
자양동우체국 옆,127.080208,37.531639,서울특별시,광진구,자양동
부천역 4번출구,126.783697,37.486115,경기도,부천시,심곡동
미금역 2번출구,127.111397,37.351017,경기도,성남시　분당구,금곡동
기흥구청 앞,127.112396,37.281227,경기도,용인시　기흥구,구갈동
서울종로경찰서 옆,126.984322,37.57571,서울특별시,종로구,관훈동
화양사거리(북),127.067825,37.549351,서울특별시,성동구,송정동
합정역 메세나폴리스,126.913585,37.551811,서울특별시,마포구,서교동
왕십리역(마장국민체육센터),127.040756,37.562084,서울특별시,성동구,마장동
건대입구역 1번출구,127.065125,37.542362,서울특별시,광진구,화양동
평내동 리치플러스,127.243215,37.650372,경기도,남양주시,평내동
르네상스호텔사거리(카이트타워),127.044102,37.502592,서울특별시,강남구,역삼동
해피투모로우마린 오피스텔,129.157172,35.162126,부산광역시,해운대구,우동
속초시외터미널 옆,128.588791,38.212246,강원도,속초시,동명동
강릉역(KTX) 앞,128.901459,37.762409,강원도,강릉시,옥천동
서울성심병원 뒤,127.049004,37.584038,서울특별시,동대문구,청량리동
오창호수공원 옆,127.42775,36.711349,충청북도,청주시　청원구,오창읍
부평역 3번출구,126.722427,37.490082,인천광역시,부평구,부평동
함덕서우봉해변,126.669647,33.541515,제주특별자치도,제주시,조천읍
협재해수욕장,126.239517,33.392757,제주특별자치도,제주시,한림읍
등촌아이파크아파트,126.860786,37.544144,서울특별시,강서구,등촌동
동천역 2번출구,127.101533,37.337717,경기도,용인시　수지구,동천동
상갈동 주민센터 앞,127.107017,37.265882,경기도,용인시　기흥구,상갈동
북부경찰서 앞 교차로,126.898713,35.188603,광주광역시,북구,매곡동
중랑역(서울우유 본사),127.071931,37.591653,서울특별시,중랑구,상봉동
구미동 행정복지센터 옆,127.123216,37.342076,경기도,성남시　분당구,구미동
파라다이스호텔 부산,129.16391,35.16043,부산광역시,해운대구,중동
인제사거리,126.538831,33.505328,제주특별자치도,제주시,일도이동
우면치안센터 옆(거주자주차면 157구간),127.027004,37.471986,서울특별시,서초구,우면동
중동근린공원,127.691543,34.935107,전라남도,광양시,중동
이순신대교 먹거리타운,127.699377,34.934372,전라남도,광양시,중동
동광양농협 옆 (사동지점),127.688823,34.950086,전라남도,광양시,중동
익산 화물종합버스터미널 옆,126.989131,35.961054,전라북도,익산시,부송동
천안쌍용역 2번출구,127.120949,36.793198,충청남도,천안시　서북구,쌍용동
안산중앙리베로오피스텔,126.839973,37.317061,경기도,안산시　단원구,고잔동
영종프라임시티2오피스텔,126.497656,37.490725,인천광역시,중구,운서동
교대역 4번출구,127.017517,37.496979,서울특별시,서초구,서초동
태봉초등학교 앞,127.14317,37.835338,경기도,포천시,소흘읍
LH 세종행복도시,127.269012,36.50035,세종특별자치시,세종시,어진동
솔밭공원역 2번출구,127.011712,37.656802,서울특별시,강북구,우이동
시청역 9번출구,126.973096,37.562485,서울특별시,중구,서소문동
강릉 동부시장,128.901109,37.759275,강원도,강릉시,옥천동
백석역 2번출구(동문굿모닝힐 2차),126.788418,37.639198,경기도,고양시　일산동구,백석동
금남로5가역 3번출구,126.907631,35.154678,광주광역시,북구,누문동
남부터미널역 6번출구,127.014763,37.486542,서울특별시,서초구,서초동
이태원역 1번출구,126.990356,37.53463,서울특별시,용산구,이태원동
영종신명스카이뷰주얼리,126.557086,37.486555,인천광역시,중구,중산동
울산 양우내안애팰리스,129.305346,35.537472,울산광역시,남구,신정동
