정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
GGB240001002,왕창1리,37.4784167,127.39745,2.02E+13,46130,31380,양평군,경기도
GGB240001003,석장리입구,37.4615,127.5289,2.02E+13,45108,31380,양평군,경기도
GGB240001004,수능1리마을회관,37.5905333,127.3808833,2.02E+13,46090,31380,양평군,경기도
GGB240001005,수능.도장리입구삼거리,37.6017,127.3728667,2.02E+13,46073,31380,양평군,경기도
GGB240001006,수능1리,37.5983833,127.3716,2.02E+13,46069,31380,양평군,경기도
GGB240001007,수능2리.동산마을,37.5900333,127.3886833,2.02E+13,46102,31380,양평군,경기도
GGB240001008,수능2리시인마을,37.5854,127.3885333,2.02E+13,46101,31380,양평군,경기도
GGB240001009,수능리,37.5835833,127.3907667,2.02E+13,46104,31380,양평군,경기도
GGB240001010,서후1리.송골,37.5795833,127.4111167,2.02E+13,46162,31380,양평군,경기도
GGB240001011,서후1리마을회관,37.5804667,127.4141667,2.02E+13,46173,31380,양평군,경기도
GGB240001012,서후1리교회,37.5807833,127.4192167,2.02E+13,46207,31380,양평군,경기도
GGB240001013,서후1리.샘말,37.57705,127.4189,2.02E+13,46202,31380,양평군,경기도
GGB240001014,수능2리.민보루산장앞,37.5827167,127.3993,2.02E+13,45884,31380,양평군,경기도
GGB240001015,수능1리마을회관앞,37.5912167,127.38005,2.02E+13,45885,31380,양평군,경기도
GGB240001016,수능1리.장현,37.5933,127.3821833,2.02E+13,45886,31380,양평군,경기도
GGB240001017,황순원문학촌.소나기마을,37.5969667,127.378,2.02E+13,45888,31380,양평군,경기도
GGB240001018,마진배목원동산앞,37.6025167,127.3643333,2.02E+13,45887,31380,양평군,경기도
GGB240001019,용문시외버스정류소,37.4877333,127.5936,2.02E+13,46574,31380,양평군,경기도
GGB240001021,오촌리.오리골,37.5264167,127.6032667,2.02E+13,46578,31380,양평군,경기도
GGB240001022,오촌리.오리골,37.5264667,127.6032,2.02E+13,46573,31380,양평군,경기도
GGB240001023,월드연수원앞,37.5401,127.58785,2.02E+13,46575,31380,양평군,경기도
GGB240001024,월드연수원앞,37.54005,127.5877833,2.02E+13,46581,31380,양평군,경기도
GGB240001025,안식관입구,37.54295,127.5858,2.02E+13,46577,31380,양평군,경기도
GGB240001026,안식관입구,37.5428167,127.58585,2.02E+13,46579,31380,양평군,경기도
GGB240001027,마룡삼거리,37.4983333,127.6043833,2.02E+13,46576,31380,양평군,경기도
GGB240001028,무왕1리,37.4514,127.6703,2.02E+13,45889,31380,양평군,경기도
GGB240001030,고읍교차로앞,37.5115167,127.4446667,2.02E+13,46598,31380,양평군,경기도
GGB240001031,마룡1리.그루고개,37.4851,127.6107167,2.02E+13,45891,31380,양평군,경기도
GGB240001032,마룡1리.그루고개,37.48485,127.6107667,2.02E+13,45890,31380,양평군,경기도
GGB240001033,망미1리.절운,37.451,127.6593167,2.02E+13,45893,31380,양평군,경기도
GGB240001034,망미1리,37.451,127.6590167,2.02E+13,45892,31380,양평군,경기도
GGB240001035,교평1리.두앙촌,37.4808667,127.4794667,2.02E+13,45950,31380,양평군,경기도
GGB240001038,부안1리.대왕터,37.5734833,127.6721833,2.02E+13,46605,31380,양평군,경기도
GGB240001039,부안1리.대왕터,37.5738333,127.6722,2.02E+13,46606,31380,양평군,경기도
GGB240001040,광탄리.봉황정,37.51075,127.6341667,2.02E+13,45906,31380,양평군,경기도
GGB240001041,광탄리.봉황정,37.5107333,127.6340333,2.02E+13,45905,31380,양평군,경기도
GGB240001043,금왕1리마을회관,37.4842833,127.7321667,2.02E+13,45904,31380,양평군,경기도
GGB240001044,느티나무,37.54735,127.3711667,2.02E+13,45899,31380,양평군,경기도
GGB240001045,느티나무,37.54725,127.3713,2.02E+13,45902,31380,양평군,경기도
GGB240001046,목양2리회관앞.동막골,37.5471667,127.3743333,2.02E+13,45898,31380,양평군,경기도
GGB240001047,목양2리회관앞.동막골,37.5471167,127.3744167,2.02E+13,45903,31380,양평군,경기도
GGB240001048,양수리수양관,37.5470167,127.3855167,2.02E+13,45901,31380,양평군,경기도
GGB240001049,국수역,37.5158333,127.4,2.02E+13,45900,31380,양평군,경기도
GGB240001050,쉬자파크,37.5113833,127.5332333,2.02E+13,46005,31380,양평군,경기도
GGB240001051,복포1리.보은정사,37.5128,127.4036833,2.02E+13,45896,31380,양평군,경기도
GGB240001052,용천3리.발해,37.53965,127.4939333,2.02E+13,45951,31380,양평군,경기도
GGB240001053,용천3리.발해,37.5397333,127.49385,2.02E+13,45952,31380,양평군,경기도
GGB240001054,용천3리.설매재,37.54985,127.5012,2.02E+13,45953,31380,양평군,경기도
GGB240001055,용천3리.예사랑,37.5484,127.50075,2.02E+13,45954,31380,양평군,경기도
GGB240001056,용천3리종점,37.5539333,127.50235,2.02E+13,45955,31380,양평군,경기도
GGB240001058,용천3리마을회관,37.5357,127.48925,2.02E+13,45956,31380,양평군,경기도
GGB240001059,양평엘한방병원,37.4905333,127.5059333,2.02E+13,46629,31380,양평군,경기도
GGB240001061,양동역,37.4204167,127.75405,2.02E+13,46596,31380,양평군,경기도
GGB240001062,양동역사거리,37.4199667,127.7534167,2.02E+13,46597,31380,양평군,경기도
GGB240001063,연수리,37.527,127.5576833,2.02E+13,46630,31380,양평군,경기도
GGB240001064,단석3리,37.4008667,127.7161333,2.02E+13,46582,31380,양평군,경기도
GGB240001065,무왕1리,37.4517167,127.6701667,2.02E+13,45894,31380,양평군,경기도
GGB240001067,양평종합운동장,37.4902167,127.5226667,2.02E+13,46055,31380,양평군,경기도
GGB240001071,백안3리입구,37.4997333,127.5100167,2.02E+13,45940,31380,양평군,경기도
GGB240001073,벽산블루밍1단지,37.4945167,127.5102,2.02E+13,45942,31380,양평군,경기도
GGB240001074,벽산블루밍2단지,37.49665,127.51495,2.02E+13,45943,31380,양평군,경기도
GGB240001076,백안1리마을회관,37.497,127.5182,2.02E+13,45945,31380,양평군,경기도
GGB240001077,백안1리마을회관,37.4968833,127.5182333,2.02E+13,45946,31380,양평군,경기도
GGB240001078,병산3리.성우아파트앞,37.4896167,127.47415,2.02E+13,45957,31380,양평군,경기도
GGB240001079,병산3리.성우아파트앞,37.4897167,127.47415,2.02E+13,45958,31380,양평군,경기도
GGB240001080,병산1리,37.49795,127.45585,2.02E+13,45959,31380,양평군,경기도
GGB240001081,병산1리,37.498,127.4559667,2.02E+13,45960,31380,양평군,경기도
GGB240001082,왕창2리종점,37.4778667,127.3875167,2.02E+13,45961,31380,양평군,경기도
GGB240001083,운심2리종점,37.4921667,127.3907333,2.02E+13,45962,31380,양평군,경기도
GGB240001084,운심2리,37.4905,127.3922,2.02E+13,45963,31380,양평군,경기도
GGB240001085,운심2리,37.49045,127.3921333,2.02E+13,45964,31380,양평군,경기도
GGB240001086,운심리입구,37.48645,127.3928167,2.02E+13,45965,31380,양평군,경기도
GGB240001087,운심리입구,37.4866167,127.39275,2.02E+13,45966,31380,양평군,경기도
GGB240001088,계전1리마을회관,37.4213333,127.5716833,2.02E+13,45967,31380,양평군,경기도
GGB240001089,용천3리,37.5451833,127.4994833,2.02E+13,45968,31380,양평군,경기도
GGB240001090,용천3리,37.54505,127.4996667,2.02E+13,45969,31380,양평군,경기도
GGB240001091,용천3리.용천사슴목장앞,37.5466167,127.5004333,2.02E+13,45970,31380,양평군,경기도
GGB240001092,용천3리.용천사슴목장앞,37.5465667,127.5006667,2.02E+13,45971,31380,양평군,경기도
GGB240001093,장수마을입구,37.5231833,127.55885,2.02E+13,45934,31380,양평군,경기도
GGB240001095,연수2리.중말,37.5170833,127.56025,2.02E+13,45935,31380,양평군,경기도
GGB240001097,연수2리,37.5136833,127.56285,2.02E+13,45936,31380,양평군,경기도
GGB240001099,문호1리,37.60455,127.34965,2.02E+13,45927,31380,양평군,경기도
GGB240001100,황순원문학촌.소나기마을,37.5968833,127.3779,2.02E+13,45916,31380,양평군,경기도
GGB240001101,수능1리.장현,37.5933333,127.3821,2.02E+13,45914,31380,양평군,경기도
GGB240001102,수능1리마을회관,37.59035,127.38105,2.02E+13,45917,31380,양평군,경기도
GGB240001103,수능1리.장현교,37.5924833,127.3863,2.02E+13,45910,31380,양평군,경기도
GGB240001104,수능1리.장현교,37.5924167,127.38625,2.02E+13,45925,31380,양평군,경기도
GGB240001105,수능2리.동산마을,37.5899333,127.3886167,2.02E+13,45918,31380,양평군,경기도
GGB240001106,수능2리.시인마을,37.5855167,127.3884333,2.02E+13,45919,31380,양평군,경기도
GGB240001108,수능삼거리,37.5834333,127.3889333,2.02E+13,45923,31380,양평군,경기도
GGB240001109,수능리,37.5835333,127.3908167,2.02E+13,45909,31380,양평군,경기도
GGB240001110,수능2리마을회관,37.5852667,127.395,2.02E+13,45920,31380,양평군,경기도
GGB240001111,수능2리.민보루산장앞,37.5826833,127.39915,2.02E+13,45922,31380,양평군,경기도
GGB240001112,성민교회,37.5788833,127.4051,2.02E+13,45913,31380,양평군,경기도
GGB240001113,성민교회,37.5788,127.4050833,2.02E+13,45911,31380,양평군,경기도
GGB240001114,서후1리.송골,37.5796,127.4104333,2.02E+13,45908,31380,양평군,경기도
GGB240001115,서후1리.안산교,37.5793167,127.4131167,2.02E+13,45926,31380,양평군,경기도
GGB240001116,서후1리.안산교,37.5792333,127.4131,2.02E+13,45907,31380,양평군,경기도
GGB240001117,서후1리마을회관,37.5804833,127.41425,2.02E+13,45912,31380,양평군,경기도
GGB240001118,서후1리.샘말,37.5769167,127.4188,2.02E+13,45921,31380,양평군,경기도
GGB240001119,서후2리마을회관,37.5730167,127.4198833,2.02E+13,45924,31380,양평군,경기도
GGB240001120,수능2리.장수마을,37.5796667,127.3892667,2.02E+13,45930,31380,양평군,경기도
GGB240001121,수능2리.장수마을,37.5796333,127.3893667,2.02E+13,45931,31380,양평군,경기도
GGB240001123,대평2리.평장마을,37.4231,127.6344667,2.02E+13,45972,31380,양평군,경기도
GGB240001124,대평1리,37.4284,127.6372667,2.02E+13,45973,31380,양평군,경기도
GGB240001125,용문우체국,37.4812167,127.5895667,2.02E+13,45759,31380,양평군,경기도
GGB240001126,용문우체국,37.4815667,127.5898167,2.02E+13,45814,31380,양평군,경기도
GGB240001127,용문역,37.4825667,127.5938833,2.02E+13,45928,31380,양평군,경기도
GGB240001129,수입리.수입교,37.6463167,127.37965,2.02E+13,45937,31380,양평군,경기도
GGB240001130,양동면사무소,37.4251667,127.7515,2.02E+13,45932,31380,양평군,경기도
GGB240001131,양동면사무소,37.4249667,127.7518833,2.02E+13,45933,31380,양평군,경기도
GGB240001134,계정1리.작두터골,37.4832833,127.7737833,2.02E+13,45938,31380,양평군,경기도
GGB240001135,벗고개터널,37.5724,127.3912667,2.02E+13,46717,31380,양평군,경기도
GGB240001137,성덕4리.성덕공원,37.4707,127.4198333,2.02E+13,46631,31380,양평군,경기도
GGB240001138,성덕2리.성덕교회,37.4773833,127.4179833,2.02E+13,45974,31380,양평군,경기도
GGB240001140,화양1리.백양마을,37.4619833,127.4779667,2.02E+13,45975,31380,양평군,경기도
GGB240001141,교평2리.윗서라우,37.4611167,127.4918833,2.02E+13,45976,31380,양평군,경기도
GGB240001142,창대1리.꽃동산,37.4794167,127.5009833,2.02E+13,46632,31380,양평군,경기도
GGB240001143,창대1리.양평성당공원묘지,37.4768167,127.5124833,2.02E+13,45977,31380,양평군,경기도
GGB240001144,창대1리.양평성당공원묘지,37.477,127.5123333,2.02E+13,45978,31380,양평군,경기도
GGB240001145,창대1리.시적골,37.4749833,127.5209333,2.02E+13,45979,31380,양평군,경기도
GGB240001146,창대1리.시적골,37.4749167,127.5211333,2.02E+13,45980,31380,양평군,경기도
GGB240001147,봉성1리노인요양원,37.4799,127.54635,2.02E+13,45947,31380,양평군,경기도
GGB240001148,봉성1리노인요양원,37.48005,127.5465667,2.02E+13,45948,31380,양평군,경기도
GGB240001149,창인원,37.5451833,127.6822833,2.02E+13,46633,31380,양평군,경기도
GGB240001150,덕수1리.백동,37.5545167,127.6830167,2.02E+13,46634,31380,양평군,경기도
GGB240001151,523펜션,37.5099833,127.6908167,2.02E+13,45981,31380,양평군,경기도
GGB240001152,공흥1리,37.4945667,127.5063833,2.02E+13,45949,31380,양평군,경기도
GGB240001155,봉상2리.골안골입구,37.5150333,127.6442833,2.02E+13,46718,31380,양평군,경기도
GGB240001156,부용1리,37.55665,127.3572667,2.02E+13,45982,31380,양평군,경기도
GGB240001157,삼산1리.원삼산,37.4154833,127.7640167,2.02E+13,46615,31380,양평군,경기도
GGB240001160,삼성2리.월성,37.4751167,127.5640333,2.02E+13,46719,31380,양평군,경기도
GGB240001162,국수역입구,37.5118,127.4009167,2.02E+13,46690,31380,양평군,경기도
GGB240001163,용두2리.활골마을,37.551,127.7215833,2.02E+13,45983,31380,양평군,경기도
GGB240001164,석산1리.돌고개,37.6405,127.62365,2.02E+13,45984,31380,양평군,경기도
GGB240001165,석산1리.돌고개,37.6405667,127.6234667,2.02E+13,45985,31380,양평군,경기도
GGB240001167,망미1리.절운,37.4446,127.6578667,2.02E+13,45986,31380,양평군,경기도
GGB240001168,용두2리.황정마을,37.5527167,127.7144667,2.02E+13,45987,31380,양평군,경기도
GGB240001169,용두2리.황정마을,37.5528333,127.7146833,2.02E+13,45988,31380,양평군,경기도
GGB240001170,갈운리몰운고갯길,37.5352667,127.7479333,2.02E+13,45989,31380,양평군,경기도
GGB240001171,갈운리몰운고갯길,37.5347667,127.7477833,2.02E+13,45990,31380,양평군,경기도
GGB240001172,삼성2리.월성,37.4751667,127.5639667,2.02E+13,46720,31380,양평군,경기도
GGB240001173,조현리.장뜰,37.5170167,127.6119,2.02E+13,45991,31380,양평군,경기도
GGB240001174,조현리.장뜰,37.51715,127.61185,2.02E+13,45992,31380,양평군,경기도
GGB240001175,중원계곡입구,37.5461833,127.6191167,2.02E+13,45993,31380,양평군,경기도
GGB240001176,증동3리마을회관,37.5416167,127.4181,2.02E+13,45994,31380,양평군,경기도
GGB240001177,부용2리.농기계수리센터,37.54885,127.3348167,2.02E+13,45995,31380,양평군,경기도
GGB240001178,목왕1리.벗고개,37.564,127.3862,2.02E+13,45996,31380,양평군,경기도
GGB240001179,도장2리.도장계곡,37.60305,127.3935833,2.02E+13,45997,31380,양평군,경기도
GGB240001180,도장2리.도장계곡,37.6032,127.3937333,2.02E+13,45998,31380,양평군,경기도
GGB240001181,도장2리,37.6011333,127.4064833,2.02E+13,45999,31380,양평군,경기도
GGB240001182,도장2리,37.6012333,127.4066333,2.02E+13,46607,31380,양평군,경기도
GGB240001183,정배2리.보건진료소,37.6013833,127.42605,2.02E+13,46608,31380,양평군,경기도
GGB240001184,정배2리.보건진료소,37.6014167,127.4261333,2.02E+13,46609,31380,양평군,경기도
GGB240001186,부용2리.농기계수리센터,37.5489667,127.3348167,2.02E+13,46610,31380,양평군,경기도
GGB240001187,신복2리,37.5398167,127.46295,2.02E+13,46620,31380,양평군,경기도
GGB240001188,신복2리,37.5398,127.4632333,2.02E+13,46621,31380,양평군,경기도
GGB240001193,일신역,37.44515,127.689,2.02E+13,46616,31380,양평군,경기도
GGB240001194,개군농협,37.42735,127.5376167,2.02E+13,46635,31380,양평군,경기도
GGB240001195,개군농협,37.42665,127.5376167,2.02E+13,46636,31380,양평군,경기도
GGB240001200,금왕1리마을회관,37.48445,127.7321167,2.02E+13,46722,31380,양평군,경기도
GGB240001204,봉성2리.원덕역입구,37.4750667,127.55605,2.02E+13,46637,31380,양평군,경기도
GGB240001205,금왕1리.다래벌,37.4694667,127.7336333,2.02E+13,46638,31380,양평군,경기도
GGB240001206,아신역,37.5135,127.4430667,2.02E+13,46691,31380,양평군,경기도
GGB240001207,삼성리.정원교회,37.4679667,127.5839667,2.02E+13,46639,31380,양평군,경기도
GGB240001208,삼성리.정원교회,37.46805,127.5840333,2.02E+13,46640,31380,양평군,경기도
GGB240001209,매방골,37.4411667,127.6513667,2.02E+13,46641,31380,양평군,경기도
GGB240001213,단석2리.C아트,37.4011,127.7342667,2.02E+13,46622,31380,양평군,경기도
GGB240001214,단석2리.C아트,37.4012,127.7342167,2.02E+13,46623,31380,양평군,경기도
GGB240001215,단석1리.파인펜션,37.4024167,127.7414167,2.02E+13,46624,31380,양평군,경기도
GGB240001216,삼성1리.동문교회,37.4728667,127.5755167,2.02E+13,46642,31380,양평군,경기도
GGB240001217,단석1리.파인펜션,37.4025333,127.7413833,2.02E+13,46625,31380,양평군,경기도
GGB240001218,아신역,37.5134167,127.4432333,2.02E+13,46692,31380,양평군,경기도
GGB240001219,삼성1리.동문교회,37.4731667,127.5753333,2.02E+13,46643,31380,양평군,경기도
GGB240001220,봉성1리.성미마을,37.4817667,127.5435333,2.02E+13,46644,31380,양평군,경기도
GGB240001221,봉성1리.성미마을,37.4817667,127.5434,2.02E+13,46645,31380,양평군,경기도
GGB240001223,신복3리.동막골입구,37.5557167,127.46085,2.02E+13,46646,31380,양평군,경기도
GGB240001225,명성1리.통골,37.6074333,127.6822,2.02E+13,46647,31380,양평군,경기도
GGB240001226,명성1리.통골,37.6065667,127.6823667,2.02E+13,46648,31380,양평군,경기도
GGB240001228,신복3리.동막골입구,37.5557167,127.461,2.02E+13,46649,31380,양평군,경기도
GGB240001229,작은퉁점,37.5958,127.4262333,2.02E+13,46650,31380,양평군,경기도
GGB240001230,작은퉁점,37.5958167,127.4261333,2.02E+13,46651,31380,양평군,경기도
GGB240001231,삼산1리.원삼산,37.41545,127.7641,2.02E+13,46626,31380,양평군,경기도
GGB240001232,큰퉁점,37.5914167,127.4218833,2.02E+13,46652,31380,양평군,경기도
GGB240001233,큰퉁점,37.5914,127.4217833,2.02E+13,46653,31380,양평군,경기도
GGB240001234,금왕1리.다래벌,37.4694667,127.7337333,2.02E+13,46654,31380,양평군,경기도
GGB240001235,서후1리.두터골,37.5825,127.4256833,2.02E+13,46655,31380,양평군,경기도
GGB240001236,서후1리.두터골,37.5825333,127.4260167,2.02E+13,46656,31380,양평군,경기도
GGB240001237,수입1리.마을회관,37.6421167,127.3730833,2.02E+13,46657,31380,양평군,경기도
GGB240001238,수입1리.마을회관,37.6422,127.3729833,2.02E+13,45842,31380,양평군,경기도
GGB240001240,목왕2리.여기소,37.5473833,127.3789333,2.02E+13,46658,31380,양평군,경기도
GGB240001241,목왕2리.여기소,37.5473167,127.3789333,2.02E+13,46659,31380,양평군,경기도
GGB240001242,전수2리.송도병원,37.49955,127.4171,2.02E+13,46693,31380,양평군,경기도
GGB240001243,봉성2리.원덕역입구,37.4751833,127.5560667,2.02E+13,46660,31380,양평군,경기도
GGB240001244,도곡2리마을회관,37.4819667,127.5273,2.02E+13,46661,31380,양평군,경기도
GGB240001245,도곡2리마을회관,37.4818667,127.5273167,2.02E+13,46662,31380,양평군,경기도
GGB240001246,도곡1리.동막골,37.4819167,127.5206,2.02E+13,46663,31380,양평군,경기도
GGB240001247,도곡1리.동막골,37.4818667,127.5206167,2.02E+13,46664,31380,양평군,경기도
GGB240001248,정자골,37.5212333,127.4027167,2.02E+13,46617,31380,양평군,경기도
GGB240001249,중원계곡입구,37.5462333,127.61905,2.02E+13,46665,31380,양평군,경기도
GGB240001250,중원1리.안터,37.53435,127.6186333,2.02E+13,46666,31380,양평군,경기도
GGB240001251,중원1리.안터,37.5343833,127.6187333,2.02E+13,46667,31380,양평군,경기도
GGB240001254,성덕3리.큰골농원,37.45715,127.4168,2.02E+13,46669,31380,양평군,경기도
GGB240001256,성덕4리.성덕공원,37.4705333,127.4198,2.02E+13,46670,31380,양평군,경기도
GGB240001257,성덕2리.성덕교회,37.4773833,127.4178833,2.02E+13,46671,31380,양평군,경기도
GGB240001260,두터골,37.58055,127.4191833,2.02E+13,46672,31380,양평군,경기도
GGB240001261,내리산수유마을,37.44095,127.5557667,2.02E+13,46673,31380,양평군,경기도
GGB240001263,양평미술관,37.4965667,127.4835,2.02E+13,46674,31380,양평군,경기도
GGB240001264,시외버스터미널,37.49085,127.50195,2.02E+13,46675,31380,양평군,경기도
GGB240001265,시외버스터미널,37.4906667,127.5013333,2.02E+13,46676,31380,양평군,경기도
GGB240001266,문호4리.소구니,37.6317333,127.3592167,2.02E+13,46677,31380,양평군,경기도
GGB240001267,계전리.임금말,37.4193333,127.5726333,2.02E+13,46678,31380,양평군,경기도
GGB240001268,문호4리.소구니,37.6316333,127.35925,2.02E+13,46679,31380,양평군,경기도
GGB240001270,계전리.임금말,37.4193167,127.57255,2.02E+13,45753,31380,양평군,경기도
GGB240001271,도장리.만석골,37.6037167,127.3830333,2.02E+13,46680,31380,양평군,경기도
GGB240001272,도장리.만석골,37.60365,127.3830167,2.02E+13,46681,31380,양평군,경기도
GGB240001273,수입2리.석바탕중간마을,37.6411,127.4036333,2.02E+13,46682,31380,양평군,경기도
GGB240001274,수입2리.석바탕중간마을,37.6410333,127.40365,2.02E+13,46683,31380,양평군,경기도
GGB240001275,수입리.귀실골,37.6435333,127.4135,2.02E+13,46684,31380,양평군,경기도
GGB240001276,수입리.귀실골,37.6435833,127.4134,2.02E+13,46685,31380,양평군,경기도
GGB240001277,국립교통재활병원,37.4897,127.5176333,2.02E+13,46707,31380,양평군,경기도
GGB240001284,양평공영버스(시외),37.49095,127.5013333,2.02E+13,46604,31380,양평군,경기도
GGB240001292,비룡육교,37.5381167,127.6834167,2.02E+13,46698,31380,양평군,경기도
GGB240001297,양평병원,37.4933,127.5024,2.02E+13,46703,31380,양평군,경기도
GGB240001298,양평병원,37.4927333,127.5027667,2.02E+13,46704,31380,양평군,경기도
GGB240001299,곡수삼거리,37.4168,127.6130667,2.02E+13,46389,31380,양평군,경기도
GGB240001303,양평역,37.4923667,127.4904667,2.02E+13,46711,31380,양평군,경기도
GGB240001304,양평병원,37.4936667,127.5033333,2.02E+13,46712,31380,양평군,경기도
GGB240001306,향소1리.중간마을,37.57675,127.64805,2.02E+13,46714,31380,양평군,경기도
GGB240001308,숲속작은나라,37.5871167,127.6309167,2.02E+13,46716,31380,양평군,경기도
GGB240001309,용문터미널,37.4891333,127.59925,2.02E+13,46723,31380,양평군,경기도
GGB240001310,용문터미널,37.4891833,127.5992667,2.02E+13,46724,31380,양평군,경기도
GGB240516670,양평공영버스(시외),37.4909667,127.5012167,2.02E+13,46603,31380,양평군,경기도
GGB242500980,강남대학교입구,37.27105,127.1271,2.02E+13,0,31190,용인시,경기도
GGB242500990,광도입구빌라단지,37.2878,127.14265,2.02E+13,0,31190,용인시,경기도
GGB242502890,초당역,37.2606167,127.1600667,2.02E+13,0,31190,용인시,경기도
GGB242503040,대림아파트,37.30105,127.0996833,2.02E+13,0,31190,용인시,경기도
GGB242503050,솔뫼마을.현대홈타운,37.3084333,127.0983667,2.02E+13,0,31190,용인시,경기도
GGB242503210,새천년그린빌2단지,37.2888833,127.1120667,2.02E+13,0,31190,용인시,경기도
GGB243502190,롯데캐슬아파트,37.3121167,127.0913667,2.02E+13,0,31190,용인시,경기도
GGB243502200,광교산체육공원,37.3527667,127.0518167,2.02E+13,0,31190,용인시,경기도
GGB243502210,장나돌이,37.3537833,127.0522,2.02E+13,0,31190,용인시,경기도
GGB243502220,코코몽에코파크,37.3550167,127.0523667,2.02E+13,0,31190,용인시,경기도
GGB243502230,광교산장,37.3557333,127.0524,2.02E+13,0,31190,용인시,경기도
GGB243502240,배나무골입구,37.3574167,127.0534333,2.02E+13,0,31190,용인시,경기도
GGB243502250,일박이일가든,37.3606667,127.0532833,2.02E+13,0,31190,용인시,경기도
GGB243502260,고기3통,37.3639833,127.0523,2.02E+13,0,31190,용인시,경기도
GGB243502270,석운교,37.36485,127.0505,2.02E+13,0,31190,용인시,경기도
GGB243502280,솔매마을,37.3656,127.0485333,2.02E+13,0,31190,용인시,경기도
GGB243502290,중간마을,37.36635,127.0471333,2.02E+13,0,31190,용인시,경기도
GGB243502310,서광사입구,37.3687167,127.0424833,2.02E+13,0,31190,용인시,경기도
GGB243502330,중간마을,37.3662833,127.04715,2.02E+13,0,31190,용인시,경기도
GGB243502340,솔매마을,37.3655333,127.0485167,2.02E+13,0,31190,용인시,경기도
GGB243502350,석운교,37.3647833,127.0504833,2.02E+13,0,31190,용인시,경기도
GGB243502360,고기3통,37.3639333,127.0522833,2.02E+13,0,31190,용인시,경기도
GGB243502370,일박이일가든,37.3605833,127.0533,2.02E+13,0,31190,용인시,경기도
GGB243502380,손기마을,37.3574,127.0701333,2.02E+13,0,31190,용인시,경기도
GGB243502390,손기공원,37.35565,127.0722333,2.02E+13,0,31190,용인시,경기도
GGB243502400,한백골프클럽,37.35385,127.0720667,2.02E+13,0,31190,용인시,경기도
GGB243502410,호수마을,37.3525667,127.0732167,2.02E+13,0,31190,용인시,경기도
GGB243502420,고기저수지,37.35165,127.0739,2.02E+13,0,31190,용인시,경기도
GGB243502430,라크포레빌,37.3503333,127.0742,2.02E+13,0,31190,용인시,경기도
GGB243502440,고기저수지,37.3516833,127.0739833,2.02E+13,0,31190,용인시,경기도
GGB243502450,호수마을,37.3526333,127.0732667,2.02E+13,0,31190,용인시,경기도
GGB243502460,한백골프클럽,37.3539333,127.0720833,2.02E+13,0,31190,용인시,경기도
GGB243502470,손기공원,37.3558167,127.0721833,2.02E+13,0,31190,용인시,경기도
GGB243502480,손기마을,37.3574167,127.0702333,2.02E+13,0,31190,용인시,경기도
GGB243502490,배나무골입구,37.3574667,127.05335,2.02E+13,0,31190,용인시,경기도
GGB243502500,광교산장,37.3557667,127.0523167,2.02E+13,0,31190,용인시,경기도
GGB243502510,코코몽에코파크,37.355,127.0523,2.02E+13,0,31190,용인시,경기도
GGB243502520,장나돌이,37.3538333,127.05215,2.02E+13,0,31190,용인시,경기도
GGB274114361,수원남부공영차고지(경유),37.2441667,127.03875,2.02E+13,0,31010,수원시,경기도
GGB274116143,일산역(경유),37.68295,126.7700833,2.02E+13,0,31100,고양시,경기도
GGB277100002,탄현동차고지(경유),37.6950167,126.7761167,2.02E+13,0,31100,고양시,경기도
GGB277100104,토평삼거리(경유),37.5769667,127.1450333,2.02E+13,0,31120,구리시,경기도
GGB277100171,산단로(경유),37.3318167,126.78885,2.02E+13,0,31090,안산시,경기도
GGB277100172,단원구청(경유),37.3219,126.8135167,2.02E+13,0,31090,안산시,경기도
GGB277100174,신길고가사거리(경유),37.3333167,126.7586833,2.02E+13,0,31090,안산시,경기도
GGB277100208,동우빌딩앞사거리(경유),36.98315,126.9291,2.02E+13,0,31070,평택시,경기도
GGB277100209,덕우교차로(경유),37.0083833,126.9195333,2.02E+13,0,31070,평택시,경기도
GGB277100213,코오롱하늘채(경유),37.0614333,127.08125,2.02E+13,0,31070,평택시,경기도
GGB277100240,모란고가교(경유),37.4328833,127.1266333,2.02E+13,0,31020,성남시,경기도
GGB277100283,동아방송대입구(경유),37.0555833,127.3650167,2.02E+13,0,31220,안성시,경기도
GGB277100341,송탄교차로(경유),37.02115,127.0714833,2.02E+13,0,31070,평택시,경기도
GGB277100457,터미널고가차로진입(경유),37.2491667,127.02245,2.02E+13,0,31010,수원시,경기도
GGB277100511,하고개교(경유),37.2332833,127.1762833,2.02E+13,0,31190,용인시,경기도
GGB277100512,명지대출발1(경유),37.2257333,127.1880333,2.02E+13,0,31190,용인시,경기도
GGB277100520,소흘IC(경유),37.7975833,127.1314667,2.02E+13,0,31270,포천시,경기도
GGB277100521,소흘IC(경유),37.7974333,127.1317667,2.02E+13,0,31270,포천시,경기도
GGB277100673,남안성TG(경유),36.9768667,127.2483333,2.02E+13,0,31220,안성시,경기도
GGB277100867,일산터미널(경유),37.6858,126.7736833,2.02E+13,0,31100,고양시,경기도
GGB277101081,광산IC(경유),35.2165833,126.8279,2.02E+13,0,31250,광주시,경기도
GGB277101082,광산IC(경유),35.2162167,126.8283333,2.02E+13,0,31250,광주시,경기도
