시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안양시,이너스내안에아파트,안양2동,845-7,2008-02-12,19,1,131,N,경기도 안양시 안양2동 845-7,948506.608635996,1934209.33394844,126.91816469234554,37.405573753138285
안양시,인덕원 삼성,관양2동,1510-1,1998-12-10,25,13,1314,Y,경기도 안양시 관양2동 1510-1,953883.256362972,1933409.53559987,126.97896411941997,37.39864816426987
안양시,인덕원대림1차,평촌동,33970,2000-10-30,22,2,180,Y,경기도 안양시 평촌동 33970,,,,
안양시,인덕원대림2차,평촌동,101,2004-11-20,23,10,862,Y,경기도 안양시 평촌동 101,953706.252607072,1932626.45016122,126.97701341736705,37.391581033480506
안양시,인덕원푸른마을대우,평촌동,27426,2001-04-28,26,17,1996,Y,경기도 안양시 평촌동 27426,,,,
안양시,일곡숲연립주택,석수2동,868,2018-11-14,6,2,60,N,경기도 안양시 석수2동 868,947720.748522445,1934921.227769,126.90923512789122,37.41194625528502
안양시,일신건영장미,호계3동,819-2,2000-10-27,19,1,168,Y,경기도 안양시 호계3동 819-2,952530.339408203,1929744.12550084,126.96391444929434,37.365541827180486
안양시,일신아파트,호계2동,920-4,1996-11-01,14,1,130,N,경기도 안양시 호계2동 920-4,951188.171670795,1931836.97242924,126.94861961342582,37.38433590824154
안양시,일진아파트,비산2동,571-2,1983-11-07,5,1,20,N,경기도 안양시 비산2동 571-2,949863.151880247,1933345.15341149,126.93355051811386,37.39785900299489
안양시,임곡그린빌,비산1동,1155,2003-03-31,25,18,2044,Y,경기도 안양시 비산1동 1155,949809.687996321,1934215.74032224,126.932887373179,37.405703033482524
안양시,임곡휴먼시아2차,비산1동,1163,2007-07-10,20,6,492,Y,경기도 안양시 비산1동 1163,949546.224796145,1933713.94012868,126.92994483814513,37.40116580820815
안양시,장은한양아파트,안양9동,1036-1,2001-05-26,9,1,49,N,경기도 안양시 안양9동 1036-1,947666.349072613,1932308.23847968,126.90880548226285,37.38839142619769
안양시,적성4차아파트,박달1동,103,1984-10-29,6,3,178,N,경기도 안양시 박달1동 103,947532.599932097,1933973.84080505,126.90717640804252,37.403396506899234
안양시,적성5차아파트,박달1동,103-1,1985-11-28,5,1,70,N,경기도 안양시 박달1동 103-1,947608.410938256,1934003.29973,126.90803085783597,37.40366632150775
안양시,적성아파트,석수2동,284-1,1983-11-05,6,2,72,N,경기도 안양시 석수2동 284-1,947498.078284448,1935112.36937495,126.90670544920968,37.41365647536439
안양시,정우,안양3동,911-1,1985-12-11,13,2,351,Y,경기도 안양시 안양3동 911-1,947981.816758755,1933398.27342593,126.91229233252643,37.398234059690246
안양시,정화아파트,호계3동,970-21,1983-11-24,5,1,49,N,경기도 안양시 호계3동 970-21,951878.897427893,1930025.51856678,126.95653957533199,37.36804458138581
안양시,진우아파트,호계1동,1002-9,1986-08-04,5,1,30,N,경기도 안양시 호계1동 1002-9,952181.226633244,1930412.36401596,126.9599288260894,37.37154703785573
안양시,진흥5차,안양3동,908-4,1987-08-03,12,5,432,Y,경기도 안양시 안양3동 908-4,947909.555038271,1933665.5191447,126.91145711299984,37.40063877660466
안양시,창덕에버빌,관양2동,1488-39,2002-10-14,20,1,160,Y,경기도 안양시 관양2동 1488-39,953604.99531963,1933770.28075204,126.975797743727,37.401885824596576
안양시,천평대아파트,평촌동,113,2003-03-05,15,1,64,N,경기도 안양시 평촌동 113,953555.062639066,1932616.16712437,126.97530611570555,37.39148078162029
안양시,청광플러스원아파트,평촌동,97-1.,2008-10-27,8,1,41,N,경기도 안양시 평촌동 97-1.,953561.83060402,1932713.94806802,126.97537642912154,37.39236246479389
안양시,청도아파트,호계1동,997,1980-10-08,6,1,44,N,경기도 안양시 호계1동 997,952123.245468441,1930520.94676656,126.95926698119854,37.372522752142544
안양시,청운아파트,비산3동,1030-2,1988-11-19,5,1,20,N,경기도 안양시 비산3동 1030-2,951358.969590545,1934184.54719869,126.95039439084083,37.40550454568348
안양시,청호아파트,안양9동,734-1,1991-02-25,6,1,72,N,경기도 안양시 안양9동 734-1,948034.274827313,1932619.94665579,126.91293969932241,37.391221669834884
안양시,초원LG,평안동,897-7,1993-10-23,23,9,656,Y,경기도 안양시 평안동 897-7,952961.126900937,1932354.92202021,126.96861323758054,37.38909610130055
안양시,초원대림,평안동,898-2,1993-11-15,25,12,1035,Y,경기도 안양시 평안동 898-2,952602.662594004,1932231.60221017,126.96457181917692,37.38796629949624
안양시,초원대원,평안동,898-6,1993-07-31,19,9,752,Y,경기도 안양시 평안동 898-6,952801.108232561,1932298.69631763,126.9668092060076,37.38858117727932
안양시,초원부영,평안동,896-6,1992-12-31,15,13,1743,Y,경기도 안양시 평안동 896-6,952605.429838245,1932692.3979812,126.96457353993397,37.392119796166696
안양시,초원성원,평안동,898,1992-08-22,21,5,368,Y,경기도 안양시 평안동 898,952497.483468387,1932360.05646513,126.96337544909579,37.38911872874492
안양시,초원세경,평안동,896-2,1996-07-26,21,6,709,Y,경기도 안양시 평안동 896-2,952464.570534645,1932492.29234507,126.96299515271555,37.390308940912966
안양시,초원한양,평안동,897-5,1993-11-20,23,11,870,Y,경기도 안양시 평안동 897-5,952888.077708902,1932575.81938861,126.96777397528446,37.391083436526685
안양시,코오롱하늘채,석수3동,786,2010-01-28,22,11,553,Y,경기도 안양시 석수3동 786,946725.935640544,1934538.70879052,126.89802171675753,37.408441789942955
안양시,평촌1차한양,달안동,1109,1992-11-25,20,25,3227,Y,경기도 안양시 달안동 1109,951318.895709955,1933038.32267727,126.95001711572861,37.39517105689076
안양시,평촌e-편한세상,평촌동,27395,2000-06-11,16,7,220,Y,경기도 안양시 평촌동 27395,,,,
안양시,평촌대성유니드,호계2동,891-6,2019-04-25,26,3,203,Y,경기도 안양시 호계2동 891-6,950689.707473365,1932667.76935261,126.9429337799664,37.39179783577893
안양시,평촌더샵센트럴시티,관양2동,1815,2016-06-28,32,10,1459,Y,경기도 안양시 관양2동 1815,952498.991558974,1933558.61089865,126.96331546438617,37.39992189441288
안양시,평촌더샵아이파크,호계1동,1287,2019-03-28,33,13,1174,Y,경기도 안양시 호계1동 1287,952027.893440939,1930955.0239712,126.95816195049271,37.376430358810985
안양시,평촌삼성래미안,평촌동,34,2000-05-30,26,6,535,Y,경기도 안양시 평촌동 34,953890.489749574,1932784.37259965,126.97908483997841,37.393013647385466
안양시,평촌어바인퍼스트1단지,호계1동,1296,2021-04-07,29,22,2613,Y,경기도 안양시 호계1동 1296,,,,
안양시,평촌어바인퍼스트2단지,호계1동,956,2021-04-07,26,12,1237,Y,경기도 안양시 호계1동 956,951723.224818378,1930478.45075772,126.95475199837644,37.372118974769286
