시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
군포시,주몽 2차아파트,산본동,1120,1996-06-01,25,8,927,Y,경기도 군포시 산본동 1120,949344.230463655,1929535.63429194,126.92794885873818,37.363494058510554
군포시,주몽대림아파트,산본동,1121,2002-01-31,15,11,525,Y,경기도 군포시 산본동 1121,949438.001615402,1929652.35494935,126.92899978806823,37.364551228065345
군포시,진우아파트,당동,759-15,1988-09-03,6,1,48,N,경기도 군포시 당동 759-15,950434.0359959,1928313.8164222,126.94033717498255,37.35254014076207
군포시,충무 1차아파트,금정동,872,1992-04-15,20,20,2489,Y,경기도 군포시 금정동 872,949928.591507891,1928703.56243203,126.93460396764307,37.3560259587271
군포시,충무 2차아파트,금정동,873-2,1993-06-30,20,4,476,Y,경기도 군포시 금정동 873-2,949862.565083254,1928854.28741316,126.93384823984303,37.35738094415965
군포시,퇴계 1차아파트,금정동,875,1993-06-30,20,9,1011,Y,경기도 군포시 금정동 875,949503.604573966,1928575.25522294,126.92981406715407,37.3548464352902
군포시,퇴계 2차아파트,금정동,875,1995-05-01,20,9,981,Y,경기도 군포시 금정동 875,949503.604573966,1928575.25522294,126.92981406715407,37.3548464352902
군포시,풍성 2차아파트,당동,755-1,1988-01-19,5,1,55,N,경기도 군포시 당동 755-1,950682.399465823,1928443.3486242,126.94313276878239,37.35372090874557
군포시,풍성아파트,당동,740-1,1986-10-02,5,2,90,N,경기도 군포시 당동 740-1,950778.746050837,1928745.95594926,126.94420050372285,37.35645356484608
군포시,한라 1차아파트,산본동,1156-1,1992-04-15,15,10,1248,Y,경기도 군포시 산본동 1156-1,949210.45889271,1928041.52465437,126.92654072602372,37.35001968592797
군포시,한라 2차아파트,산본동,1156-15,1997-11-29,25,16,1639,Y,경기도 군포시 산본동 1156-15,949126.496454272,1927543.38391246,126.92562696330637,37.34552512233165
군포시,한성목화아파트,금정동,850,1992-12-15,26,8,420,Y,경기도 군포시 금정동 850,950313.035281638,1929127.06557101,126.93891642080774,37.35986385229611
군포시,한솔솔파크,당정동,999-1,2008-10-31,15,2,83,N,경기도 군포시 당정동 999-1,951439.57163195,1927495.88745818,126.95174408460547,37.34522092119069
군포시,한솔솔파크,당정동,1001-1,2008-10-31,15,2,75,N,경기도 군포시 당정동 1001-1,951421.61235908,1927609.34671824,126.95153389124859,37.346242645089085
