시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
부천시,한라마을 주공2단지,중동,1028,1995-09-25,15,14,1246,Y,경기도 부천시 중동 1028,934860.728545022,1945859.060674,126.76295748863828,37.50971331552671
부천시,한라마을 주공3차아파트,중동,1027,1996-04-09,20,11,1201,Y,경기도 부천시 중동 1027,934677.31968856,1945876.22835315,126.76088087303765,37.50985507929277
부천시,한솔아파트,소사본동,55,2003-12-10,12,1,44,N,경기도 부천시 소사본동 55,938366.158835839,1942664.26388763,126.8028859307676,37.48115942247496
부천시,한솔아파트,원종동,300,2003-12-30,8,1,35,N,경기도 부천시 원종동 300,939016.420010685,1947925.38735226,126.80980385032329,37.52862111316303
부천시,한신아파트,소사본동,277-12,1984-12-29,13,9,916,Y,경기도 부천시 소사본동 277-12,938147.231287092,1941889.01495743,126.80047503989998,37.474157447304
부천시,"한아름마을 동성,동아,삼환아파트",상동,393,1994-11-07,22,18,1428,Y,경기도 부천시 상동 393,933923.867251702,1944307.46702993,126.75249728175375,37.49566234993209
부천시,한아름마을 동원아파트,상동,394-1,1996-04-27,19,4,296,Y,경기도 부천시 상동 394-1,934096.616296764,1944298.11681633,126.75445223451199,37.49559042631267
부천시,한아름마을 한국아파트,상동,394,1996-12-13,23,6,500,Y,경기도 부천시 상동 394,934110.51028574,1944408.25860571,126.75459953437212,37.4965841159237
부천시,한아름마을 현대1차아파트,상동,392,1994-05-27,25,15,1236,Y,경기도 부천시 상동 392,933676.663204472,1944256.68643309,126.74970552243566,37.49518694190552
부천시,한아름아파트,괴안동,44636,1983-07-01,5,2,230,N,경기도 부천시 괴안동 44636,,,,
부천시,한아름아파트,괴안동,110-21,1986-02-06,5,1,80,N,경기도 부천시 괴안동 110-21,938790.554189241,1942752.65859933,126.80767841248533,37.48198435040053
부천시,한아름아파트,괴안동,184,1988-08-31,5,2,65,N,경기도 부천시 괴안동 184,939701.371442059,1943159.1863532,126.81794641014903,37.48570832076958
부천시,한아름아파트,원종동,135-2,1989-04-10,5,2,65,N,경기도 부천시 원종동 135-2,938376.715936992,1947678.07182799,126.8025850896468,37.52634953710577
부천시,한양아파트,오정동,581-1,1998-09-30,6,1,40,N,경기도 부천시 오정동 581-1,936799.597219371,1947693.63298406,126.78473613630916,37.526383042947025
부천시,한오아파트,고강동,289,1989-11-16,5,1,45,N,경기도 부천시 고강동 289,939250.927464935,1947997.72894194,126.81245178393029,37.529288606528624
부천시,한일아파트,고강동,408-7,1987-08-24,5,1,50,N,경기도 부천시 고강동 408-7,940204.027911564,1947620.43949481,126.82326884826894,37.52595040428938
부천시,한화미리움,원미동,101-1,2007-08-29,11,1,73,N,경기도 부천시 원미동 101-1,937047.095113348,1944076.91004031,126.78784674734584,37.493802619678306
부천시,함태 스위트빌,내동,44673,2006-11-30,15,1,60,N,경기도 부천시 내동 44673,,,,
부천시,해맑은아파트,원미동,197-2,2004-01-30,7,1,49,N,경기도 부천시 원미동 197-2,937036.428714407,1943612.78454696,126.78776581625371,37.48961873796691
부천시,해주아파트,원종동,262-3,1998-07-02,6,3,118,N,경기도 부천시 원종동 262-3,938660.789331079,1947960.83595563,126.80577622430177,37.52891701976296
부천시,해주아파트2차,원종동,171,2003-06-23,10,2,119,N,경기도 부천시 원종동 171,938680.384661395,1948058.3496072,126.80598984178857,37.52979720970131
부천시,해주아파트3차,작동,25447,2004-06-04,12,1,49,N,경기도 부천시 작동 25447,,,,
