시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
김포시,전원마을1,운양동,1438,1999-04-27,17,17,1206,Y,경기도 김포시 운양동 1438,928121.246427679,1961008.95063556,126.6852212877532,37.64575334763752
김포시,전원마을2,운양동,1435,2000-04-07,17,5,442,Y,경기도 김포시 운양동 1435,928132.709716179,1961179.07420251,126.68533447022624,37.647287488536634
김포시,전원마을3,운양동,1439,2000-04-07,17,4,324,Y,경기도 김포시 운양동 1439,928383.024582428,1960957.30803645,126.68819345559113,37.64530837270582
김포시,전원마을4,운양동,1434,2000-10-18,17,5,282,Y,경기도 김포시 운양동 1434,927722.903116029,1961232.68556855,126.68068415493707,37.647738492250866
김포시,정은연립,고촌읍,951-1,1988-02-12,3,2,30,N,경기도 김포시 고촌읍 951-1,935077.941483775,1955140.05824718,126.76459356116824,37.593376810622125
김포시,중봉마을 신안실크벨리 3차,감정동,696,2012-12-27,18,15,1074,Y,경기도 김포시 감정동 696,929079.205336175,1958347.60581464,126.69633757852677,37.621842278133
김포시,청송마을 모아미래도&엘가,장기동,1869-5,2010-07-09,26,10,1060,Y,경기도 김포시 장기동 1869-5,926095.815056388,1961482.41040975,126.66221638048975,37.649859598365055
김포시,청송마을 중흥s클래스,장기동,1866-1,2009-10-29,26,15,1007,Y,경기도 김포시 장기동 1866-1,926652.49047078,1961646.17894281,126.6685098278508,37.65138020460828
김포시,청송마을 한강현대성우오스타,장기동,1868-2,2012-05-30,26,7,465,Y,경기도 김포시 장기동 1868-2,926218.454936892,1961451.73533952,126.66360960039155,37.64959300466493
김포시,청송마을1,장기동,1339,2001-12-08,20,5,418,Y,경기도 김포시 장기동 1339,926898.147134074,1961571.40622481,126.67130188935569,37.65072591138691
김포시,청송마을2,장기동,1342,2001-12-08,20,15,1326,Y,경기도 김포시 장기동 1342,926630.39031633,1961212.9716763,126.66830286080726,37.64747416418239
김포시,청송마을3,장기동,1312,2001-03-08,20,12,768,Y,경기도 김포시 장기동 1312,926445.601454693,1961365.20357677,126.66619301086729,37.648831365955445
김포시,초당마을 삼성래미안,장기동,nan,2012-02-21,25,7,579,Y,경기도 김포시 장기동 nan,927431.670078948955,1960030.09129999997,126.67750263273507,37.63687711700999
