시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안성시,대림한숲원,공도읍 마정리,16589,1997-03-31,10,3,222,Y,경기도 안성시 공도읍 마정리 16589,,,,
안성시,대우경남아파트,당왕동,535,1997-04-21,15,10,984,Y,경기도 안성시 당왕동 535,978628.529161428,1890730.79681952,127.25976001679192,37.0148419929281
안성시,대우아파트,당왕동,534,1993-11-10,15,8,762,Y,경기도 안성시 당왕동 534,978248.329582334,1890735.88203956,127.25548602322793,37.01487910447963
안성시,동신아파트,숭인동,88,1994-06-28,17,5,496,Y,경기도 안성시 숭인동 88,980037.573481358,1890422.79277106,127.27560734877979,37.01209654517714
안성시,동일제강연립,신소현동,117,1997-01-18,4,3,99,N,경기도 안성시 신소현동 117,978209.282115179,1891102.36665754,127.25503648400263,37.01818180969327
안성시,디자인시티블루밍,공도읍 만정리,880,2010-08-30,20,20,1378,Y,경기도 안성시 공도읍 만정리 880,971078.850962665,1889131.27514988,127.1749554049935,37.0002213351588
안성시,로데오아파트,공도읍 마정리,45-17,1989-12-15,5,1,30,N,경기도 안성시 공도읍 마정리 45-17,974132.441387336,1890927.31494551,127.20921259538234,37.016500395906704
안성시,롯데캐슬 센트럴시티,대덕면 신령리,820,2016-02-26,20,30,2320,Y,경기도 안성시 대덕면 신령리 820,975488.132946478,1890687.1064746,127.22446011065344,37.0143714461472
안성시,무지개아파트,죽산면 죽산리,343-1,1994-01-31,6,1,34,N,경기도 안성시 죽산면 죽산리 343-1,993173.45145217,1897803.62082703,127.42319723582928,37.07881724797408
안성시,베르빌아파트,공도읍 마정리,561,2001-08-31,15,6,218,Y,경기도 안성시 공도읍 마정리 561,973932.543700247,1890506.77598816,127.20698004837806,37.01270400894821
안성시,봉남연립,봉남동,44747,1983-11-28,3,1,27,N,경기도 안성시 봉남동 44747,,,,
안성시,부영아파트,공도읍 만정리,707-1,2001-08-13,15,6,788,Y,경기도 안성시 공도읍 만정리 707-1,971794.546357578,1890027.41259627,127.18296544503198,37.00832112757021
안성시,산수화아파트,공도읍 용두리,753,2003-09-01,20,10,751,Y,경기도 안성시 공도읍 용두리 753,969113.773304616,1889431.52200238,127.15285796325355,37.00286530575014
안성시,삼보아파트,낙원동,403-1,1992-07-31,15,1,76,N,경기도 안성시 낙원동 403-1,980088.258049361,1889648.0508112,127.2761975533072,37.00511382758109
안성시,삼부아파트,금산동,18264,1991-10-04,15,2,226,Y,경기도 안성시 금산동 18264,,,,
안성시,삼성아파트,공도읍 진사리,639-1,2002-10-21,20,5,348,Y,경기도 안성시 공도읍 진사리 639-1,968126.808360096,1888367.74760764,127.1418102639151,36.99324321017886
안성시,삼정그린코아 더베스트,당왕동,584,2018-12-28,32,16,1657,Y,경기도 안성시 당왕동 584,978821.711365301,1891081.28771249,127.26192173419307,37.01800580828082
안성시,서광아파트,낙원동,24898,1992-04-17,15,1,146,N,경기도 안성시 낙원동 24898,,,,
안성시,서해그랑블,공도읍 양기리,615,2019-05-23,28,10,976,Y,경기도 안성시 공도읍 양기리 615,973055.91346566,1889869.42673101,127.19714891176193,37.0069340211746
안성시,서희스타힐스 NHF,안성아양택지개발지구 ,B-4블럭,2017-11-29,25,7,963,N,경기도 안성시 안성아양택지개발지구  B-4블럭,,,,
