시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
평택시,쌍용근로자,지산동,1029,1992-09-01,5,2,90,N,경기도 평택시 지산동 1029,961014.028487118,1898187.70937307,127.06137017382997,37.081493309917654
평택시,쌍용조합(삼익),지산동,1029,1992-06-20,5,9,270,N,경기도 평택시 지산동 1029,961014.028487118,1898187.70937307,127.06137017382997,37.081493309917654
평택시,아주1차,지산동,1135,1994-07-06,10,7,670,Y,경기도 평택시 지산동 1135,961340.431965949,1897766.26606861,127.06506413294125,37.077707924117895
평택시,아주2차,독곡동,474,1995-05-08,11,4,286,Y,경기도 평택시 독곡동 474,961153.693925466,1898341.09249059,127.06293356577164,37.082881712621514
평택시,안중늘푸른,안중읍,현화리 828-1,1999-10-29,15,12,1188,Y,경기도 평택시 안중읍 현화리 828-1,948212.078671933,1887053.76698335,126.91810798294871,36.98051276398176
평택시,안중주공1,안중읍,현화리 843-1,2004-09-27,20,10,818,N,경기도 평택시 안중읍 현화리 843-1,948599.042519413,1887394.64985071,126.92243250282237,36.983606712086896
평택시,안중주공2,안중읍,현화리 842,2004-08-31,15,8,638,N,경기도 평택시 안중읍 현화리 842,948602.576511801,1887238.48952678,126.92248285045758,36.9821992766386
평택시,양주,안중읍,학현리 504-44,1983-04-28,3,2,48,N,경기도 평택시 안중읍 학현리 504-44,948705.789474663,1887932.80393048,126.92359531278265,36.98846345880919
평택시,어반스페이스,평택동,185-44,2018-05-04,20,1,169,Y,경기도 평택시 평택동 185-44,963264.797845189,1888079.91494302,127.08718639939899,36.99047118448446
평택시,어울림스퀘어,고덕면,여염리 4330-2,2020-10-08,20,13,660,N,경기도 평택시 고덕면 여염리 4330-2,959596.462274133,1894004.2825878,127.04564658178924,37.04372363576
평택시,엘지덕동,비전동,813,1994-09-27,15,8,494,Y,경기도 평택시 비전동 813,964851.717765802,1889006.7052607,127.1049758863038,36.998886153571874
평택시,영광,서정동,538-1,1997-01-16,14,1,108,N,경기도 평택시 서정동 538-1,960208.219072538,1896658.92162164,127.05238529723208,37.0676788802699
평택시,"영동1,2차",팽성읍,송화리 24-5,1991-04-17,5,3,110,N,경기도 평택시 팽성읍 송화리 24-5,960295.64681281,1885055.71069297,127.05398043307567,36.96308971156271
평택시,영화블렌하임,고덕면,궁리 520,2008-06-04,15,12,568,Y,경기도 평택시 고덕면 궁리 520,958461.981542357,1891529.31131563,127.03302590341532,37.021364506918005
평택시,"영흥1,2차",현덕면,안광리 406-8,1990-12-06,5,4,110,N,경기도 평택시 현덕면 안광리 406-8,,,,
평택시,외기노조A,비전동,272-34,1983-10-29,3,6,85,N,경기도 평택시 비전동 272-34,964828.79495212,1888783.00477883,127.10472870476654,36.99686881106407
평택시,외기노조C,비전동,산76-17,1985-12-21,5,3,105,N,경기도 평택시 비전동 산76-17,964627.918976746,1888599.44733414,127.1024798237481,36.99520664534108
평택시,용이 푸르지오 1차,용이동,471-1,2009-01-20,18,12,715,Y,경기도 평택시 용이동 471-1,968151.312934712,1888984.7027667,127.14205957596225,36.99880543465682
평택시,우경아파트,현덕면,서동대로 96,1996-11-12,15,1,106,Y,경기도 평택시 현덕면 서동대로 96,947231.314602687,1880103.08143944,126.90757399212792,36.91780459807981
평택시,우림,안중읍,금곡리 337-3,1999-08-13,18,8,881,Y,경기도 평택시 안중읍 금곡리 337-3,951297.608045589,1888468.9919908,126.95268429476108,36.993434515087706
평택시,우림(화현마을),안중읍,현화리 822-1,2005-04-27,20,8,734,Y,경기도 평택시 안중읍 현화리 822-1,948192.743740291,1887607.96193114,126.91785268434816,36.98550720620484
평택시,우림필유 골드154,안중읍,현화리 820-2,2010-03-31,20,2,154,Y,경기도 평택시 안중읍 현화리 820-2,948216.081335446,1887745.70992056,126.91810545441827,36.98675015011042
평택시,우미1차아파트,장당동,633,2005-04-08,18,7,499,Y,경기도 평택시 장당동 633,960984.908577068,1894732.47586579,127.0612219923408,37.05034640113361
평택시,우미2차아파트,장당동,632,2005-04-08,18,6,420,Y,경기도 평택시 장당동 632,960985.509979685,1894909.93810728,127.06121954666236,37.05194608619982
평택시,우미3차아파트,장당동,628,2006-03-16,18,3,247,Y,경기도 평택시 장당동 628,960781.016986389,1894877.31905123,127.05892145881737,37.051643527167364
평택시,우미5차아파트,이충동,607,2006-03-16,18,6,306,Y,경기도 평택시 이충동 607,960984.191120189,1895115.52506378,127.06119404452565,37.053799209469474
평택시,우미린 센트럴파크,비전동,1031,2016-04-15,25,10,870,Y,경기도 평택시 비전동 1031,965259.378601075,1889674.657717,127.10952661259238,37.00492238059163
평택시,우미린레이크파크,죽백동,816,2017-11-13,25,9,761,Y,경기도 평택시 죽백동 816,966581.624781827,1889496.87144935,127.12439582143143,37.0033677350049
평택시,우성,지산동,1095,1992-10-02,6,14,414,Y,경기도 평택시 지산동 1095,961325.069188583,1897355.59301694,127.06491245145014,37.07400546130112
평택시,우성꿈그린,세교동,558,1995-11-29,15,5,580,Y,경기도 평택시 세교동 558,962666.517007459,1889397.89022966,127.08039808181822,37.00232809788156
평택시,유승한내들,청북면,옥길리 1094,2010-10-25,15,8,431,Y,경기도 평택시 청북면 옥길리 1094,,,,
평택시,유승한내들퍼스트뷰,청북면,옥길리 1153,2015-09-10,18,6,386,Y,경기도 평택시 청북면 옥길리 1153,,,,
평택시,윤여옥,지산동,843-2,1985-07-29,3,1,27,N,경기도 평택시 지산동 843-2,960613.105371106,1897340.41740555,127.05690397042738,37.073839017546156
평택시,윤중수신제가,비전동,820,2004-09-23,15,2,112,N,경기도 평택시 비전동 820,964751.148086571,1888650.00839694,127.10386230869686,36.99566704350951
평택시,은실,세교동,225-3,1984-12-19,3,1,27,N,경기도 평택시 세교동 225-3,962242.748977851,1889558.12208656,127.07562731946425,37.00375552372228
평택시,은행,비전동,800-1,1991-06-29,5,6,300,Y,경기도 평택시 비전동 800-1,964471.935577073,1889114.58084055,127.10070260361957,36.999844285718964
평택시,이충주공1,이충동,688,2006-04-28,18,12,879,N,경기도 평택시 이충동 688,961788.409947147,1895855.45154382,127.07020114145732,37.06050208216432
평택시,이충주공3,이충동,680,2006-08-11,18,11,879,N,경기도 평택시 이충동 680,961544.69755306,1895515.758948,127.06747734972909,37.05743010180299
평택시,이충주공4,이충동,478,1992-10-07,5,13,490,Y,경기도 평택시 이충동 478,960747.295405289,1895187.72719677,127.05852600941486,37.054440160645655
평택시,이한렉스빌,지산동,781-9,2017-07-28,13,1,299,Y,경기도 평택시 지산동 781-9,960652.237218094,1897778.81963101,127.05732121283646,37.07779243842633
평택시,일신가든,신장동,267-208,1986-05-23,3,2,30,N,경기도 평택시 신장동 267-208,959884.907006705,1897312.06019764,127.04871360373,37.073552519155264
평택시,자란마을,비전동,796,1998-11-26,15,3,90,N,경기도 평택시 비전동 796,964056.646000712,1889267.61875871,127.09602800023409,37.001208008244774
평택시,장미,지산동,1028-1,1994-09-07,12,1,200,Y,경기도 평택시 지산동 1028-1,960875.339044266,1897985.06936249,127.05982038621525,37.07966092373389
평택시,제일,지산동,1028,1991-12-02,12,2,300,Y,경기도 평택시 지산동 1028,960885.854474953,1898029.83935627,127.05993635643786,37.08006492131957
평택시,제일풍경채 센트럴,고덕면,여염리 4242-2,2019-11-11,34,11,1022,Y,경기도 평택시 고덕면 여염리 4242-2,959280.671114268,1895117.16413358,127.0420352234833,37.053741572364785
평택시,제일풍경채장당센트럴,장당동,660,2018-02-23,24,7,448,Y,경기도 평택시 장당동 660,960483.29464816,1894436.0813829,127.05559638911272,37.047653678787555
평택시,제일하이빌1차,장당동,631,2005-02-23,18,7,714,Y,경기도 평택시 장당동 631,960775.308928605,1894481.7502241,127.05887790118564,37.04807759708541
평택시,제일하이빌2차,장당동,634,2005-02-23,18,4,286,Y,경기도 평택시 장당동 634,960929.894980944,1894534.89084015,127.06061357292997,37.048563062395175
평택시,주공2(정암마을),이충동,674,2006-08-07,18,9,733,Y,경기도 평택시 이충동 674,961535.153082984,1895676.53909815,127.06736177321369,37.058878996066866
평택시,주공4(추담마을),이충동,693,2007-06-05,18,6,489,Y,경기도 평택시 이충동 693,961874.976495097,1895617.51532959,127.07118687628648,37.05836082836398
평택시,중앙,세교동,산109-43,1992-01-16,3,1,30,N,경기도 평택시 세교동 산109-43,962230.279815364,1889545.40436749,127.07548781320672,37.00364038281298
